Timestamp,Kafka Lag,Kafka Message Rate,Flink Records In,CPU,Mem,Long-Term Prediction,Short-Term Prediction,Aggregate Prediction,Parallelism,Lag Latency
2021-03-18T20:41:42,2167,2333.39990234375,5405.7998046875,0.07591093331575394,0.3079303205013275,NaN,NaN,2333.39990234375,0,1.3008556365966797
2021-03-18T20:42:02,7349,3156.39990234375,5437.8349609375,0.07583417743444443,0.18673616647720337,NaN,NaN,3156.39990234375,1,5.0504350662231445
2021-03-18T20:42:22,11210,4099.04345703125,5456.11328125,0.0736336037516594,0.3394278883934021,NaN,NaN,4099.04345703125,1,8.838245391845703
2021-03-18T20:42:42,20570,5335.58251953125,5947.75634765625,0.07316455990076065,0.1711007058620453,NaN,NaN,5335.58251953125,1,16.544235229492188
2021-03-18T20:43:02,24621,7193.443359375,7475.39990234375,0.07515182346105576,0.19205057621002197,NaN,NaN,7193.443359375,1,16.465641021728516
2021-03-18T20:43:22,45387,9195.0263671875,9210.2177734375,0.07341772317886353,0.3583212196826935,NaN,NaN,9195.0263671875,1,25.223506927490234
2021-03-18T20:43:42,79127,10096.1044921875,8938.0205078125,0.08062484115362167,0.5495495200157166,NaN,NaN,10096.1044921875,1,49.15363311767578
2021-03-18T20:44:02,100076,10410.3388671875,9912.615234375,0.084220752120018,0.24064074456691742,NaN,NaN,10410.3388671875,1,53.40643310546875
2021-03-18T20:44:22,100076,10524.4091796875,12469.025390625,0.04833315312862396,0.24291107058525085,NaN,NaN,10524.4091796875,7,36.98695373535156
2021-03-18T20:44:42,92488,10242.939453125,15022.6279296875,0.046154044568538666,0.2254411280155182,NaN,NaN,10242.939453125,7,25.07073211669922
2021-03-18T20:45:02,81602,9729.330078125,17320.21484375,0.04478982090950012,0.27945753931999207,NaN,NaN,9729.330078125,7,17.31515121459961
2021-03-18T20:45:22,67892,8886.03515625,18736.083984375,0.043980587273836136,0.3030860126018524,NaN,NaN,8886.03515625,7,12.26968002319336
2021-03-18T20:45:42,61687,8104.78271484375,20007.767578125,0.025285327807068825,0.29324910044670105,NaN,NaN,8104.78271484375,7,9.734535217285156
2021-03-18T20:46:02,47979,7355.11328125,19342.322265625,0.02548333629965782,0.2455769032239914,NaN,NaN,7355.11328125,7,7.628327369689941
2021-03-18T20:46:22,48701,6786.0693359375,17286.060546875,0.02451242506504059,0.2736864984035492,NaN,NaN,6786.0693359375,7,8.778817176818848
2021-03-18T20:46:42,45923,6223.3740234375,15226.0517578125,0.03441067785024643,0.29055413603782654,NaN,NaN,6223.3740234375,7,9.559167861938477
2021-03-18T20:47:02,42223,5811.75634765625,13165.2431640625,0.02716902084648609,0.22175714373588562,NaN,NaN,5811.75634765625,7,10.511669158935547
2021-03-18T20:47:22,170453,5386.634765625,11194.1142578125,0.017876513302326202,0.2786460220813751,NaN,NaN,5386.634765625,7,51.90789794921875
2021-03-18T20:47:42,170453,5104.7392578125,10675.2216796875,0.013282475993037224,0.2574748694896698,NaN,NaN,5104.7392578125,7,54.271766662597656
2021-03-18T20:48:02,170453,4775.2001953125,10106.515625,0.013632361777126789,0.27119314670562744,NaN,NaN,4775.2001953125,7,57.00799560546875
2021-03-18T20:48:22,160039,4537.8955078125,9657.365234375,0.07647652924060822,0.4062999188899994,NaN,NaN,4537.8955078125,7,55.872093200683594
2021-03-18T20:48:42,160039,4257.42626953125,9443.724609375,0.07737042009830475,0.3534221351146698,NaN,NaN,4257.42626953125,1,56.06778335571289
2021-03-18T20:49:02,152248,4097.59130859375,8890.671875,0.07742355018854141,0.29226723313331604,NaN,NaN,4097.59130859375,1,57.22608947753906
2021-03-18T20:49:22,146438,3896.23486328125,9892.1474609375,0.0748041421175003,0.22875754535198212,NaN,NaN,3896.23486328125,1,46.19029235839844
2021-03-18T20:49:42,146438,3762.96533203125,10068.4345703125,0.07570022344589233,0.4425085783004761,NaN,NaN,3762.96533203125,1,44.41356658935547
2021-03-18T20:50:02,133923,3601.669677734375,10268.2783203125,0.07563875615596771,0.35143235325813293,NaN,NaN,3601.669677734375,1,38.83647155761719
2021-03-18T20:50:22,125638,3532.113037109375,10251.26953125,0.08037824928760529,0.25233420729637146,NaN,NaN,3532.113037109375,1,36.24302291870117
2021-03-18T20:50:42,125638,3418.104248046875,10182.0,0.0750507116317749,0.42440080642700195,NaN,NaN,3418.104248046875,1,36.12846374511719
2021-03-18T20:51:02,109887,3349.4609375,10106.095703125,0.07431749254465103,0.31738999485969543,NaN,NaN,3349.4609375,1,31.68292236328125
2021-03-18T20:51:22,91074,3262.704345703125,10073.400390625,0.0746835470199585,0.2406742125749588,NaN,NaN,3262.704345703125,1,26.11867904663086
2021-03-18T20:51:42,91074,3248.95654296875,9986.2607421875,0.0736522376537323,0.3840189576148987,NaN,NaN,3248.95654296875,1,26.39029312133789
2021-03-18T20:52:02,62474,3193.017333984375,9978.6171875,0.07386794686317444,0.28072410821914673,NaN,5736.0,5736.0,1,18.005939483642578
2021-03-18T20:52:22,38088,3199.8173828125,9920.3388671875,0.07089552283287048,0.42500096559524536,NaN,6005.0,6005.0,1,11.074577331542969
2021-03-18T20:52:42,38088,3206.930419921875,9892.5830078125,0.07632044702768326,0.29327327013015747,NaN,6290.0,6290.0,1,11.126319885253906
2021-03-18T20:53:02,9887,3269.86083984375,9672.861328125,0.057886753231287,0.272071897983551,NaN,6573.0,6573.0,1,3.000675916671753
2021-03-18T20:53:22,612,3335.80859375,9176.4697265625,0.05652283504605293,0.41461554169654846,NaN,6892.0,6892.0,1,0.2014036327600479
2021-03-18T20:53:42,612,3429.330322265625,8737.3916015625,0.05701311677694321,0.27182552218437195,NaN,7227.0,7227.0,1,0.21823306381702423
2021-03-18T20:54:02,343,3522.26953125,8337.138671875,0.08895628154277802,0.45714902877807617,NaN,7584.0,7584.0,1,0.13226109743118286
2021-03-18T20:54:22,385,3646.921630859375,7989.26953125,0.05981827527284622,0.3662714958190918,NaN,7945.0,7945.0,1,0.1603364795446396
2021-03-18T20:54:42,386,3762.487060546875,7693.1044921875,0.06510219722986221,0.3568875789642334,NaN,8323.0,8323.0,1,0.1723479926586151
2021-03-18T20:55:02,2410,3922.921630859375,6798.15283203125,0.008999915793538094,0.32189294695854187,NaN,8698.0,8698.0,1,1.3208290338516235
2021-03-18T20:55:22,11481,4060.260986328125,7439.17919921875,0.07912587374448776,0.2432723343372345,NaN,9093.0,9093.0,3,5.590680122375488
2021-03-18T20:55:42,11590,4280.33056640625,8209.2822265625,0.02939196676015854,0.25697559118270874,NaN,9480.0,9480.0,6,5.000762462615967
2021-03-18T20:56:02,11221,4484.173828125,8614.6396484375,0.02545141614973545,0.28046563267707825,NaN,9905.0,9905.0,6,4.609716415405273
2021-03-18T20:56:22,2432,4766.14794921875,9093.056640625,0.02457079291343689,0.2219136655330658,NaN,10343.0,10343.0,6,0.9499773979187012
2021-03-18T20:56:42,2397,5046.02587890625,9345.1845703125,0.028634805232286453,0.2580711543560028,NaN,10829.0,10829.0,6,0.9245198965072632
2021-03-18T20:57:02,2746,5362.5478515625,11114.0146484375,0.02609730325639248,0.2134321928024292,NaN,11344.0,11344.0,6,0.8433774709701538
2021-03-18T20:57:22,3323,5712.39111328125,11238.6171875,0.028523968532681465,0.2275424301624298,NaN,11895.0,11895.0,6,1.034619688987732
2021-03-18T20:57:42,4339,6107.443359375,11529.138671875,0.028872421011328697,0.25333333015441895,NaN,12485.0,12485.0,6,1.3435996770858765
2021-03-18T20:58:02,4955,6522.88671875,12174.826171875,0.030889514833688736,0.2532997727394104,NaN,13122.0,13122.0,6,1.4608066082000732
2021-03-18T20:58:22,6393,6936.05224609375,12793.3828125,0.03233158588409424,0.21597222983837128,NaN,13799.0,13799.0,6,1.804368257522583
2021-03-18T20:58:42,17486,7418.5654296875,12933.220703125,0.10894261300563812,0.3013841211795807,NaN,14503.0,14503.0,6,5.0220441818237305
2021-03-18T20:59:02,26593,7904.42626953125,14293.68359375,0.0424586720764637,0.252389520406723,NaN,15251.0,15251.0,6,6.783921241760254
2021-03-18T20:59:22,26593,8443.521484375,15427.6318359375,0.039955366402864456,0.2763131558895111,NaN,16032.0,16032.0,7,6.252799987792969
2021-03-18T20:59:42,19201,8974.5478515625,16148.5244140625,0.03312911465764046,0.22842733561992645,NaN,16856.0,16856.0,7,4.3463945388793945
2021-03-18T21:00:02,20689,9640.5830078125,16822.353515625,0.035952694714069366,0.27022573351860046,NaN,17706.0,17706.0,7,4.566186904907227
2021-03-18T21:00:22,23656,10225.3740234375,16975.185546875,0.0365469790995121,0.23664428293704987,NaN,18625.0,18625.0,7,5.308803081512451
2021-03-18T21:00:42,30143,10900.34765625,18377.0859375,0.03533381223678589,0.2497236579656601,NaN,19564.0,19564.0,7,6.198685646057129
2021-03-18T21:01:02,32786,11349.42578125,18388.251953125,0.036946915090084076,0.2661277949810028,NaN,20549.0,20549.0,7,6.879767417907715
2021-03-18T21:01:22,39202,11846.42578125,18395.6953125,0.033977754414081573,0.2457103282213211,NaN,21488.0,21488.0,7,8.411296844482422
2021-03-18T21:01:42,44800,12037.5908203125,18588.060546875,0.034513793885707855,0.21519912779331207,NaN,22401.0,22401.0,7,9.541936874389648
2021-03-18T21:02:02,47821,12274.6435546875,18753.44921875,0.034781720489263535,0.270052433013916,NaN,23190.0,23190.0,7,10.153984069824219
2021-03-18T21:02:22,86050,12221.982421875,17326.50390625,0.07122768461704254,0.2635619640350342,NaN,23884.0,23884.0,7,20.610759735107422
2021-03-18T21:02:42,124561,12305.712890625,17933.650390625,0.03876134008169174,0.2787778973579407,NaN,24409.0,24409.0,7,28.383747100830078
2021-03-18T21:03:02,129893,12204.1650390625,17743.5546875,0.037975165992975235,0.21085619926452637,NaN,24829.0,24829.0,7,29.955448150634766
2021-03-18T21:03:22,134255,12261.060546875,17998.060546875,0.049649421125650406,0.28829139471054077,NaN,25106.0,25106.0,7,30.36150550842285
2021-03-18T21:03:42,141097,12163.6171875,18406.564453125,0.04958336427807808,0.26012852787971497,NaN,25306.0,25306.0,5,30.683408737182617
2021-03-18T21:04:02,145918,12171.8779296875,18509.736328125,0.04907628148794174,0.26188695430755615,NaN,25398.0,25398.0,5,31.470516204833984
2021-03-18T21:04:22,150857,12122.7568359375,19696.365234375,0.049818262457847595,0.20468991994857788,NaN,25425.0,25425.0,5,29.509422302246094
2021-03-18T21:04:42,157312,12078.7216796875,19921.216796875,0.052411843091249466,0.28865599632263184,NaN,25384.0,25384.0,5,30.185710906982422
2021-03-18T21:05:02,161655,12113.599609375,20272.748046875,0.048971716314554214,0.1893356442451477,NaN,25285.0,25285.0,5,30.24939727783203
2021-03-18T21:05:22,167414,12002.017578125,20184.4609375,0.04863762855529785,0.25309500098228455,NaN,25158.0,25158.0,5,31.384071350097656
2021-03-18T21:05:42,171468,12054.6259765625,20308.408203125,0.05020347237586975,0.29230156540870667,NaN,24971.0,24971.0,5,31.918987274169922
2021-03-18T21:06:02,185714,11951.130859375,19028.435546875,0.10859573632478714,0.218846395611763,NaN,24773.0,24773.0,5,38.00909423828125
2021-03-18T21:06:22,169202,12018.9560546875,19528.43359375,0.06051155552268028,0.26839661598205566,NaN,24530.0,24530.0,5,33.38195037841797
2021-03-18T21:06:42,171525,11916.3046875,20454.546875,0.04596579074859619,0.27066248655319214,NaN,24289.0,24289.0,8,31.396459579467773
2021-03-18T21:07:02,165063,11966.6787109375,21548.5546875,0.04497712850570679,0.27373993396759033,NaN,24012.0,24012.0,8,27.989837646484375
2021-03-18T21:07:22,165780,11865.130859375,22630.779296875,0.04367111995816231,0.20047616958618164,NaN,23738.0,23738.0,8,26.015457153320312
2021-03-18T21:07:42,161532,11931.365234375,22677.91015625,0.044550053775310516,0.26005470752716064,NaN,23436.0,23436.0,8,25.33914566040039
2021-03-18T21:08:02,153884,11811.7734375,25490.296875,0.0410858690738678,0.2711697220802307,NaN,23146.0,23146.0,8,20.224071502685547
2021-03-18T21:08:22,154502,11861.57421875,25749.7734375,0.040083859115839005,0.22431588172912598,NaN,22829.0,22829.0,8,20.04633903503418
2021-03-18T21:08:42,154053,11760.5390625,25279.060546875,0.03995799273252487,0.2559913098812103,NaN,22257.0,22257.0,8,20.452625274658203
2021-03-18T21:09:02,151139,11826.2783203125,24814.373046875,0.04149433970451355,0.28576192259788513,NaN,22257.0,22257.0,8,20.670223236083984
2021-03-18T21:09:22,152078,11781.3828125,24311.287109375,0.03991621360182762,0.2088235765695572,NaN,22257.0,22257.0,8,21.3947811126709
2021-03-18T21:09:42,153382,11789.3388671875,23937.322265625,0.03995420038700104,0.26933833956718445,NaN,22257.0,22257.0,8,22.08278465270996
2021-03-18T21:10:02,150382,11749.1650390625,23761.6953125,0.03907419368624687,0.22686627507209778,NaN,22257.0,22257.0,8,21.851770401000977
2021-03-18T21:10:22,152292,11719.6611328125,23680.357421875,0.040183987468481064,0.27820637822151184,NaN,22257.0,22257.0,8,22.214881896972656
2021-03-18T21:10:42,152337,11747.1826171875,23502.50390625,0.039880380034446716,0.2254156917333603,NaN,22257.0,22257.0,8,22.494966506958008
2021-03-18T21:11:02,150444,11693.5126953125,23271.84375,0.03887065127491951,0.2643186151981354,NaN,22257.0,22257.0,8,22.492246627807617
2021-03-18T21:11:22,153069,11758.84375,23077.103515625,0.03804546594619751,0.23334760963916779,NaN,22257.0,22257.0,8,23.232772827148438
2021-03-18T21:11:42,152557,11690.251953125,22700.181640625,0.037469007074832916,0.2325354665517807,NaN,22257.0,22257.0,8,23.66046905517578
2021-03-18T21:12:02,154968,11786.251953125,22434.078125,0.037553343921899796,0.26807036995887756,NaN,22257.0,22257.0,8,24.556671142578125
2021-03-18T21:12:22,158026,11717.330078125,22246.27734375,0.03832412511110306,0.26848238706588745,NaN,22257.0,22257.0,8,25.283958435058594
2021-03-18T21:12:42,158838,11820.7041015625,22088.84375,0.03802938386797905,0.27469322085380554,NaN,22257.0,22257.0,8,25.79553985595703
2021-03-18T21:13:02,159947,11724.0087890625,22060.947265625,0.040243133902549744,0.23991301655769348,NaN,22257.0,22257.0,8,25.919673919677734
2021-03-18T21:13:22,162609,11669.1220703125,21881.373046875,0.03590337932109833,0.22161515057086945,NaN,22257.0,22257.0,8,26.612852096557617
2021-03-18T21:13:42,162324,11337.0,21333.884765625,0.033464204519987106,0.2807695269584656,NaN,22257.0,22257.0,8,27.200654983520508
2021-03-18T21:14:02,162601,11061.34765625,20741.26953125,0.03142251446843147,0.29899293184280396,NaN,22257.0,22257.0,8,28.07455062866211
2021-03-18T21:14:22,163101,10483.8779296875,19944.65234375,0.029780711978673935,0.20090989768505096,NaN,22257.0,22257.0,8,29.078845977783203
2021-03-18T21:14:42,163295,9946.4873046875,18973.19921875,0.02843690849840641,0.2625808119773865,NaN,22257.0,22257.0,8,30.56385040283203
2021-03-18T21:15:02,163275,9222.2265625,18043.400390625,0.028182804584503174,0.25299254059791565,NaN,22257.0,22257.0,8,31.742427825927734
2021-03-18T21:15:22,162830,8654.173828125,17361.478515625,0.02604999579489231,0.23953652381896973,NaN,22257.0,22257.0,8,32.50725555419922
2021-03-18T21:15:42,162010,8004.1650390625,16780.921875,0.024622347205877304,0.24653904139995575,NaN,22257.0,22257.0,8,32.77668380737305
2021-03-18T21:16:02,159495,7513.34765625,16319.130859375,0.02473045140504837,0.28928911685943604,5278.4052734375,22257.0,13767.703125,8,32.64521408081055
2021-03-18T21:16:22,156292,6961.0,15910.2783203125,0.0240780021995306,0.22364924848079681,4416.43359375,22257.0,13336.716796875,8,32.06853103637695
2021-03-18T21:16:42,153730,6534.84326171875,15596.1220703125,0.02297535166144371,0.2579416036605835,3122.51708984375,22257.0,12689.7587890625,8,31.57497787475586
2021-03-18T21:17:02,148771,6062.42236328125,15223.2001953125,0.021792171522974968,0.28664448857307434,1932.2825927734375,22257.0,12094.6416015625,8,30.63396453857422
2021-03-18T21:17:22,143812,5685.76513671875,14926.2783203125,0.0244902316480875,0.21056245267391205,1050.5860595703125,22257.0,11653.79296875,8,29.650554656982422
2021-03-18T21:17:42,140191,5309.60888671875,14649.634765625,0.02266663685441017,0.22886045277118683,NaN,22257.0,15928.826171875,8,28.865089416503906
2021-03-18T21:18:02,136107,5005.8349609375,14369.212890625,0.021659651771187782,0.27992403507232666,NaN,22257.0,15017.5048828125,8,28.130691528320312
2021-03-18T21:18:22,125943,4673.0,14080.3212890625,0.020223964005708694,0.25664544105529785,NaN,22257.0,14019.0,8,26.076377868652344
2021-03-18T21:18:42,121263,4414.982421875,13777.2265625,0.020411783829331398,0.26515722274780273,3289.66015625,22257.0,12773.330078125,8,25.32732391357422
2021-03-18T21:19:02,116637,4170.7216796875,13411.7822265625,0.02026721090078354,0.22981683909893036,4806.37109375,22257.0,12512.1650390625,8,24.752277374267578
2021-03-18T21:19:22,106899,3961.21728515625,13144.599609375,0.019789831712841988,0.3011530041694641,6710.63232421875,22257.0,11883.65234375,8,22.888439178466797
2021-03-18T21:19:42,102235,3777.31298828125,12938.0,0.02081577479839325,0.23086990416049957,5063.87939453125,22257.0,11331.939453125,8,21.99376678466797
2021-03-18T21:20:02,96598,3603.763427734375,12684.4169921875,0.018964726477861404,0.25997698307037354,3591.6884765625,22257.0,10811.2900390625,8,20.99889373779297
2021-03-18T21:20:22,85951,3457.13916015625,12441.5830078125,0.019231149926781654,0.28421464562416077,-394.5450439453125,22257.0,10371.41796875,8,18.90667152404785
