Timestamp,Kafka Lag,Kafka Message Rate,Flink Records In,CPU,Mem,Long-Term Prediction,Short-Term Prediction,Aggregate Prediction,Parallelism,Lag Latency
2021-03-18T20:31:30,4214,6436.88671875,651.2049560546875,0.09693748503923416,0.14701791107654572,NaN,NaN,6436.88671875,0,223.216552734375
2021-03-18T20:31:50,12783,6456.033203125,1120.7247314453125,0.08436744660139084,0.4046490788459778,NaN,NaN,6456.033203125,1,237.94590759277344
2021-03-18T20:32:10,34395,6400.42138671875,2775.308349609375,0.09553171694278717,0.21446393430233002,NaN,NaN,6400.42138671875,2,117.01747131347656
2021-03-18T20:32:30,34395,6394.2578125,6940.79150390625,0.047259680926799774,0.23233406245708466,NaN,NaN,6394.2578125,8,24.101985931396484
2021-03-18T20:32:50,34045,6503.75634765625,10938.107421875,0.0398649126291275,0.2540830969810486,NaN,NaN,6503.75634765625,8,11.777350425720215
2021-03-18T20:33:10,25327,6533.2607421875,14364.234375,0.03706967085599899,0.23126937448978424,NaN,NaN,6533.2607421875,8,5.857015132904053
2021-03-18T20:33:30,28793,6570.48681640625,16965.232421875,0.043600793927907944,0.20849142968654633,NaN,NaN,6570.48681640625,8,5.2588114738464355
2021-03-18T20:33:50,29473,6540.12255859375,19642.982421875,0.032488398253917694,0.19617873430252075,NaN,NaN,6540.12255859375,8,4.379621982574463
2021-03-18T20:34:10,31039,6673.8955078125,20818.15625,0.031590744853019714,0.28048694133758545,NaN,NaN,6673.8955078125,8,4.291027069091797
2021-03-18T20:34:30,31097,6726.57373046875,19488.166015625,0.03709837794303894,0.2803296446800232,NaN,NaN,6726.57373046875,8,4.722051620483398
2021-03-18T20:34:50,31087,6735.15869140625,18430.921875,0.03136567398905754,0.20276954770088196,NaN,NaN,6735.15869140625,8,5.104269981384277
2021-03-18T20:35:10,30197,6791.2568359375,17539.216796875,0.030560126528143883,0.210205078125,NaN,NaN,6791.2568359375,8,5.334247589111328
2021-03-18T20:35:30,29597,6848.99658203125,16633.3125,0.031093109399080276,0.16981719434261322,NaN,NaN,6848.99658203125,8,5.657431602478027
2021-03-18T20:35:50,27109,6925.6474609375,15876.4609375,0.026192229241132736,0.22767037153244019,NaN,NaN,6925.6474609375,8,5.566967964172363
2021-03-18T20:36:10,23937,6991.7724609375,15221.060546875,0.027283092960715294,0.2540445029735565,NaN,NaN,6991.7724609375,8,5.247357368469238
2021-03-18T20:36:30,47662,7124.921875,13628.9599609375,0.01536162942647934,0.22742228209972382,NaN,NaN,7124.921875,8,12.40206527709961
2021-03-18T20:36:50,53986,7174.40869140625,12286.744140625,0.011825576424598694,0.227303609251976,NaN,NaN,7174.40869140625,8,16.47021484375
2021-03-18T20:37:10,53986,7228.19140625,11180.205078125,0.08632290363311768,1.540682077407837,NaN,NaN,7228.19140625,8,19.099624633789062
2021-03-18T20:37:30,52574,7263.2783203125,10398.45703125,0.07686472684144974,0.361534982919693,NaN,NaN,7263.2783203125,1,20.86717987060547
2021-03-18T20:37:50,52982,7284.68701171875,9669.658203125,0.07596860080957413,0.2417144626379013,NaN,NaN,7284.68701171875,1,23.607749938964844
2021-03-18T20:38:10,52982,7321.77392578125,8394.4091796875,0.0746646448969841,0.37952402234077454,NaN,NaN,7321.77392578125,1,29.674243927001953
2021-03-18T20:38:30,43850,7373.05224609375,9319.5478515625,0.07657316327095032,0.2696487307548523,NaN,NaN,7373.05224609375,1,20.860416412353516
2021-03-18T20:38:50,43850,7403.57373046875,9590.9560546875,0.0747852474451065,0.3795531392097473,NaN,NaN,7403.57373046875,1,19.979825973510742
2021-03-18T20:39:10,40390,7441.7216796875,9720.9912109375,0.07511381059885025,0.24148058891296387,NaN,NaN,7441.7216796875,1,18.06920623779297
2021-03-18T20:39:30,28868,7480.73046875,9795.443359375,0.07637835294008255,0.1299975961446762,NaN,NaN,7480.73046875,1,12.798578262329102
2021-03-18T20:39:50,28868,7512.24365234375,9757.49609375,0.0756005048751831,0.24920868873596191,NaN,NaN,7512.24365234375,1,12.908987045288086
2021-03-18T20:40:10,22041,7535.66064453125,9723.8779296875,0.07433628290891647,0.3677346706390381,NaN,NaN,7535.66064453125,1,9.928203582763672
