date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA,Prophet
2020-02-20 04:10:00,89094,89134.0,88604.0,89134.6257779086,89230.00633766713,89221.87948668154,88969.3379878737,85284.49393063341
2020-02-20 04:15:00,89551,89094.0,88612.0,89094.20312888954,88931.54730738937,89164.35482224182,89093.04081049524,85343.13915374767
2020-02-20 04:20:00,89446,89551.0,88853.0,89548.71601564443,89121.75165293475,89573.33502098906,89380.26273537769,85443.74793134721
2020-02-20 04:25:00,89286,89446.0,88797.0,89446.51358007822,89162.82099605614,89536.93827970109,89796.5582642484,85607.19878471145
2020-02-20 04:30:00,89759,89286.0,89759.0,89286.80256790038,89872.42268322271,89365.59544395506,90144.10267802305,85779.06669585874
2020-02-20 04:35:00,90176,89759.0,89486.0,89756.63901283949,89283.67776133407,89769.60880704512,90388.48093099786,86118.65535509921
2020-02-20 04:40:00,90417,90176.0,89703.0,90173.9031950642,89932.45884877746,90225.44322749472,90547.93051747124,86414.055144982
2020-02-20 04:45:00,90457,90417.0,90393.0,90415.78451597532,90665.62644765284,90518.33088082988,90723.1843262038,86681.69707273835
2020-02-20 04:50:00,90449,90457.0,90072.0,90456.79392257988,90309.02575318496,90587.61440372292,90932.5898697368,86989.6582728433
2020-02-20 04:55:00,90425,90449.0,90112.0,90449.03896961288,90551.31531474918,90570.7261903312,91161.47987384838,87330.49640709042
2020-02-20 05:00:00,91299,90425.0,91098.0,90425.12019484806,91046.76519814436,90525.984164209,91331.53623605664,87693.1254169443
2020-02-20 05:05:00,90681,91299.0,90585.0,91294.63060097424,90965.98139279774,91324.95714060336,91427.20163129555,88151.35823100484
2020-02-20 05:10:00,91403,90681.0,90970.0,90684.06815300488,90931.73481827602,90869.0603160568,91512.64433273632,88583.57965718891
2020-02-20 05:15:00,91780,91403.0,91283.0,91399.40534076502,91700.85252247036,91444.6432819467,91957.182309163,89066.07179252892
2020-02-20 05:20:00,92197,91780.0,91371.0,91778.09702670382,91980.09903153306,91886.29621344373,92826.09124988952,89551.68631976748
2020-02-20 05:25:00,93023,92197.0,92125.0,92194.90548513352,92693.98108395348,92334.02393897688,94015.05870993243,90082.79123853684
2020-02-20 05:30:00,93865,93023.0,93913.0,93018.85952742568,93951.833305373,93163.11405490203,94920.91964011257,90621.27870965056
2020-02-20 05:35:00,94859,93865.0,94603.0,93860.76929763712,94230.15915767917,94069.27266928888,95439.34865072314,91187.9987961016
2020-02-20 05:40:00,95164,94859.0,95108.0,94854.00884648818,95347.1653325288,95121.55586959729,95634.95318357545,91856.40978456324
2020-02-20 05:45:00,95950,95164.0,95862.0,95162.45004423244,95971.47699862205,95540.60781192633,95872.88413128992,92467.33479807612
2020-02-20 05:50:00,95814,95950.0,95509.0,95946.06225022118,96054.28902905986,96291.6433366312,96216.85539851183,93110.85051292824
2020-02-20 05:55:00,95830,95814.0,95389.0,95814.6603112511,96032.41265529573,96234.48523233354,96654.92890746424,93748.71754994208
2020-02-20 06:00:00,96992,95830.0,96808.0,95829.92330155626,96914.88223300599,96176.24137048352,97132.23935626898,94442.98377982684
2020-02-20 06:05:00,97073,96992.0,96367.0,96986.18961650778,96798.12010938635,97207.47801268044,97637.0632413858,95105.60138614384
2020-02-20 06:10:00,98356,97073.0,97321.0,97072.56594808253,97481.34630049109,97419.23354007649,98219.2748421684,95782.9978868544
2020-02-20 06:15:00,99374,98356.0,97570.0,98355.9999808818,98832.39817921339,98608.57387936547,99162.5352833916,96496.13250369015
2020-02-20 06:20:00,100433,99374.0,98468.0,99368.87791414867,99962.04434819751,99722.58763979332,100517.25991459844,97179.23535381636
2020-02-20 06:25:00,101676,100433.0,100224.0,100427.67938957077,101561.02443263646,100848.54105229292,102188.19221861775,97978.94329002452
2020-02-20 06:30:00,103809,101676.0,102077.0,101669.75839694784,103357.79974132456,102139.64761577969,103622.73146088608,98680.50789628306
2020-02-20 06:35:00,104691,103809.0,102686.0,103798.30379198474,104719.79894408795,104288.29386417504,104725.84000648174,99413.47616885277
2020-02-20 06:40:00,105894,104691.0,104122.0,104686.53651895993,105926.85671508347,105397.64621517896,105536.06754386866,100124.3205479678
2020-02-20 06:45:00,107690,105894.0,105565.0,105887.9626825948,107206.8127516423,106604.98834188098,106267.38315780205,101084.6830459722
2020-02-20 06:50:00,107257,107690.0,104924.0,107680.98981341296,107880.59135201591,108385.84824206655,106957.66733218124,101781.6282035018
2020-02-20 06:55:00,106134,107257.0,104932.0,107259.11994906708,107560.52969977415,108164.98349876696,107617.56842556118,102470.31057464608
2020-02-20 07:00:00,107810,106134.0,106495.0,106139.62559974533,107710.52716741504,106935.16629938196,108324.41455075525,103150.88398677696
2020-02-20 07:05:00,108003,107810.0,106399.0,107801.64812799872,108584.73238487726,108190.35964244712,109087.81243322491,103875.7657093434
2020-02-20 07:10:00,108845,108003.0,107401.0,108001.99324064,108915.61512684147,108519.52337375045,109983.36875613844,104519.12507856677
2020-02-20 07:15:00,110882,108845.0,108677.0,108840.7849662032,110060.11183580231,109287.52964596804,111443.88756855571,105155.5213961482
2020-02-20 07:20:00,112606,110882.0,109454.0,110871.793924831,111523.3601744695,111263.16226631284,113547.37879026652,105858.61937445524
2020-02-20 07:25:00,112798,112606.0,110850.0,112597.32896962414,113808.43644182564,113151.16230582492,116096.72327359472,106467.812363268
2020-02-20 07:30:00,115437,112798.0,114755.0,112796.99664484811,115431.21349778137,113558.46002206697,117945.4255235173,107050.8046164592
2020-02-20 07:35:00,116880,115437.0,115990.0,115423.79998322426,116323.95788749296,115994.20677570582,118895.87786491544,107640.1551874157
2020-02-20 07:40:00,119326,116880.0,117225.0,116872.71899991612,118385.0939933306,117666.8435594434,119074.11153911518,108218.78688516429
2020-02-20 07:45:00,119968,119326.0,117145.0,119313.73359499958,120486.48674870224,120124.26394783484,119197.72384352816,108741.79712147955
2020-02-20 07:50:00,120160,119968.0,117538.0,119964.728667975,120616.72717522363,121010.616023059,119390.57627660206,109299.14638139129
2020-02-20 07:55:00,119374,120160.0,117530.0,120159.02364333988,120385.95574367832,121179.64761216074,119653.46493300988,109902.91569820356
2020-02-20 08:00:00,121347,119374.0,117899.0,119377.9251182167,121171.32537214944,120314.0871403698,120015.41579129036,110347.27934840396
2020-02-20 08:05:00,120136,121347.0,117682.0,121337.15462559108,120970.82102223432,121887.62636867314,120479.022051559,110780.12844384754
2020-02-20 08:10:00,120729,120136.0,118693.0,120142.00577312797,120222.24550875135,120923.46492784243,121063.51814982004,111198.40811535771
2020-02-20 08:15:00,122590,120729.0,119687.0,120726.06502886565,120823.54343827805,121204.7155548782,121871.49388240516,111564.94033373136
2020-02-20 08:20:00,121387,122590.0,119134.0,122580.68032514432,121937.27185005708,122929.84352008376,122922.03091630498,111922.4410375758
2020-02-20 08:25:00,123296,121387.0,120088.0,121392.96840162572,121651.10124726918,122027.92088358676,124139.48143864884,112282.24170547049
2020-02-20 08:30:00,124835,123296.0,121732.0,123286.48484200814,124554.10559327019,123579.77567257982,125081.75085952145,112569.02198469194
2020-02-20 08:35:00,125252,124835.0,122718.0,124827.25742421004,124728.84214226884,125238.54954082191,125673.36235194918,112914.36923817985
2020-02-20 08:40:00,125910,125252.0,123849.0,125249.87628712103,125716.13918882431,125840.97096831269,125919.47563348872,113148.20492931912
2020-02-20 08:45:00,126616,125910.0,123231.0,125906.6993814356,126358.60253181482,126469.54085565748,125840.38392814204,113360.4155842909
2020-02-20 08:50:00,124739,126616.0,123697.0,126612.45349690715,125702.26247674186,127151.94412950869,125441.11406759864,113601.00003267864
2020-02-20 08:55:00,124755,124739.0,122558.0,124748.36726748451,123696.09579599818,125415.57188224372,124725.5202269544,113800.8604040239
2020-02-20 09:00:00,124964,124755.0,123384.0,124754.96683633742,124351.79973833798,125043.68314344056,123726.9079259264,113943.46798369708
2020-02-20 09:05:00,122895,124964.0,120938.0,124962.95483418168,123255.70269927067,125134.7418697152,122448.06034472297,114054.69062504017
2020-02-20 09:10:00,121371,122895.0,119005.0,122905.3397741709,122429.23788301017,123175.16851537242,121002.31980965384,114118.53950135082
