date,t,LASTOBSERVED,LASTDAY,SimpleExpSmoothing,ExpSmoothing,ARIMA,SARIMA,Prophet
2012-03-14 08:00:00,109265,104895.33333333331,110054.0,104790.74742950533,107532.5385090203,108357.58035946128,102997.46367328468,116239.26552529144
2012-03-14 09:00:00,111540,105330.25,133569.0,105221.97308875888,109140.9934875454,108856.28670771264,115028.76190373627,117759.04166867316
2012-03-14 10:00:00,110903,105749.91666666669,133600.0,105643.95961835633,106637.54534654896,109088.30843792936,119955.9010635593,119567.45135799072
2012-03-14 11:00:00,107717,106275.83333333331,134965.0,106149.0177482112,112194.30361393664,109503.08469974648,121471.5273067436,121319.62259703055
2012-03-14 12:00:00,110539,106356.75,136148.0,106315.05862016424,108918.95373619713,109774.78986143232,121653.47436281572,122167.48291045474
2012-03-14 13:00:00,106231,106695.58333333331,141307.0,106619.2129083415,110339.65938059524,110036.22343825892,121825.60729337264,121773.2444538996
2012-03-14 14:00:00,102407,107014.25,124072.0,106934.96697439504,110648.77852568815,109770.88338368498,116517.3671295346,120501.3397057551
2012-03-14 15:00:00,110296,107014.25,102680.0,106998.33808114025,110902.13529115521,109801.98364244304,110056.1393606261,119637.527588807
2012-03-14 16:00:00,114211,107671.66666666669,105442.0,107536.53118543192,113406.32705320453,110269.18549897136,114872.46095126664,120265.64913558427
2012-03-14 17:00:00,102771,108589.58333333331,107930.0,108378.238216208,114692.81448056908,110047.77976980284,113802.76010600611,122241.00103753658
2012-03-14 18:00:00,109113,108326.58333333331,102407.0,108338.17911588738,119548.34180488934,109980.3286486724,114095.12568816966,123862.61657996388
2012-03-14 19:00:00,115273,108587.0,102407.0,108538.044384083,116946.77931935088,111045.60636166018,111603.18694754069,123463.05793770832
2012-03-14 20:00:00,118064,109188.83333333331,104046.0,109059.20366155267,110099.85112176863,110286.16779133998,112298.62016931485,120292.65343684796
2012-03-14 21:00:00,110418,109922.08333333331,106504.0,109749.52074749788,105998.96532903092,110751.08798212477,105829.1646983926,115355.73542274909
2012-03-14 22:00:00,109781,109828.58333333331,104592.0,109813.40462957854,102640.1378191622,111935.81515248129,102454.22032419142,110587.17925839953
2012-03-14 23:00:00,104440,109735.08333333331,106746.0,109751.57509125445,100123.70916476248,111390.40200625591,100932.09839756832,107406.67553622922
2012-03-15 00:00:00,104683,109462.0,106473.0,109521.70775169568,103830.6656134032,110484.25435341206,99062.86850209384,106071.46396773768
2012-03-15 01:00:00,103439,108974.0,102407.0,109085.544282326,99001.21937757079,111018.11179680336,95690.4509564415,105554.4922446368
2012-03-15 02:00:00,103075,108741.33333333331,102407.0,108812.12371702328,99081.56315794475,110426.98459535716,96644.70788215385,105015.4961322811
2012-03-15 03:00:00,103045,108797.0,102407.0,108801.77893699217,101375.3450810451,109626.4377464318,97974.00358549232,104360.41485770149
2012-03-15 04:00:00,103621,108192.75,103196.0,108316.73348313152,102376.41340738234,109824.9159382102,99073.87462032364,104181.30045363144
2012-03-15 05:00:00,104380,107310.25,105927.0,107513.96931618552,103912.78964692145,109407.6079686628,101058.49537958112,104944.73791237923
2012-03-15 06:00:00,104349,107444.33333333331,105988.0,107458.75143944376,107488.9281393002,108946.0721574116,102111.36531897951,106629.70736582777
2012-03-15 07:00:00,107535,107047.33333333331,108051.0,107130.58509565813,107293.84576735075,109003.09143158526,103564.44025895854,108635.65584905664
2012-03-15 08:00:00,107687,106402.5,109265.0,106549.15087821052,108640.6277410063,109028.1407609735,107045.04356063055,110504.11685994217
2012-03-15 09:00:00,114332,105537.75,111540.0,105741.6161982966,110623.59922579468,108667.502282481,114584.20817060568,112202.00885834108
2012-03-15 10:00:00,116547,105863.91666666669,110903.0,105840.45918820628,119169.89916428637,109341.82800945938,117513.0131944325,113921.95396152092
2012-03-15 11:00:00,112967,106427.75,107717.0,106310.83151042247,111962.2604794952,109846.93904315527,117440.94148226538,115528.81150983722
2012-03-15 12:00:00,115667,107138.33333333331,110539.0,106972.38720405074,109987.76743583148,110186.53910602911,118640.59848453537,116442.09016897062
2012-03-15 13:00:00,111419,108053.66666666669,106231.0,107836.75804928756,108925.89608631497,111204.59302608768,118100.88286802328,116244.63304328208
2012-03-15 14:00:00,113179,108718.66666666669,102407.0,108541.54101946314,111128.50316714571,111114.78200733854,114193.06488039052,115336.41174460435
2012-03-15 15:00:00,114302,109560.66666666669,110296.0,109356.00014548685,107663.68767164438,111573.21168204832,112539.24541904456,114851.54992156946
2012-03-15 16:00:00,114635,110498.75,114211.0,110269.57747036572,109997.29376256437,112246.42091996977,117547.0110295165,115782.35819819506
2012-03-15 17:00:00,113058,111416.58333333331,102771.0,111186.54833719188,110320.3268829187,112273.7675650025,114090.740945183,117978.76321935006
2012-03-15 18:00:00,116820,112139.75,109113.0,111948.63397278544,115797.57500011289,112680.9588943718,117170.63515488956,119972.5903052386
2012-03-15 19:00:00,120765,113179.0,115273.0,112932.89510038616,114396.46512397773,113411.7873695612,117020.8397457276,120046.82662186994
2012-03-15 20:00:00,120127,114281.5,118064.0,114011.69458018053,123048.46731931782,113627.03697731848,118895.98878984957,117442.3079646072
2012-03-15 21:00:00,117275,115318.16666666669,110418.0,115056.82950233405,104935.62439385043,114301.67126703836,112611.1151906208,113004.46914348344
2012-03-15 22:00:00,114029,115563.41666666669,109781.0,115462.33338326392,100723.91248951953,114861.24390214306,110333.44735367346,108536.07939173764
2012-03-15 23:00:00,110327,115353.58333333331,104440.0,115376.05144583,97657.39504031312,114511.78050137124,107389.38826737629,105526.96463137842
